EmployeeID;Age;AvgDailyHours;Department;Education;EducationField;Gender;HasFlexibleTimings;IsIndividualContributor;JobInvolvement;JobRole;JobSatisfaction;LeavesTaken;MaritalStatus;MicromanagedAtWork;MonthlyIncome;NumCompaniesWorked;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;RemoteWorkSatistfaction;SelfMotivationLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;WorkLoadLevel;YearsAtCompany;YearsSinceLastPromotion;YearsWithCurrManager
200574;43.0;8.32;Research & Development;1;Life Sciences;Male;No;No;4;Manufacturing Director;1;10.0;Single;3.0;141667;2;22;4;1;Very Low;2;10.0;4;4;Low;4.0;4.0;3.0
200575;23.0;7.64;Research & Development;4;Medical;Female;No;;3;Laboratory Technician;2;6.0;Single;5.0;1062;1;17;3;4;Medium;2;0.0;3;1;High;0.0;0.0;0.0
200576;49.0;6.2;Research & Development;5;Medical;Male;No;Yes;1;Research Scientist;1;15.0;Single;5.0;566667;6;14;1;3;Very Low;1;28.0;0;1;High;5.0;5.0;5.0
200577;56.0;10.28;Research & Development;4;Marketing;Male;Yes;Yes;2;Laboratory Technician;1;25.0;Single;1.0;316667;5;16;4;2;High;4;20.0;5;2;Medium;18.0;5.0;4.0
200578;51.0;10.9;Human Resources;5;Life Sciences;Female;No;No;3;Human Resources;4;10.0;Divorced;3.0;166667;2;7;2;1;Very Low;1;12.0;0;3;Low;1.0;1.0;1.0
200579;31.0;9.3;Sales;1;Human Resources;Male;Yes;Yes;4;Laboratory Technician;3;5.0;Married;5.0;25000;1;19;4;1;Medium;4;1.0;6;4;Medium;1.0;1.0;1.0
200580;42.0;8.72;Human Resources;1;Human Resources;Female;No;No;3;Research Scientist;3;20.0;Married;1.0;183333;1;7;4;4;Very High;4;11.0;1;1;Low;11.0;1.0;1.0
200581;32.0;6.99;Research & Development;1;Life Sciences;Male;No;;2;Manufacturing Director;1;2.0;Divorced;5.0;33333;1;16;3;4;Very Low;2;;5;1;High;0.0;0.0;0.0
200582;57.0;7.72;Research & Development;4;Medical;Male;No;No;2;Sales Representative;2;4.0;Divorced;5.0;25000;1;9;4;2;Very High;2;1.0;4;2;Low;1.0;1.0;1.0
200583;49.0;7.48;Sales;4;Human Resources;Male;No;Yes;4;Sales Representative;2;20.0;Married;1.0;400000;2;20;3;4;Very High;3;21.0;3;3;Low;4.0;4.0;1.0
200584;36.0;8.28;Sales;2;Other;Female;Yes;Yes;4;Laboratory Technician;4;10.0;Divorced;3.0;266667;3;18;2;2;Low;4;15.0;6;2;Low;1.0;1.0;1.0
200585;33.0;7.7;Research & Development;2;Marketing;Male;Yes;No;4;Manager;4;5.0;Married;1.0;125000;1;10;2;2;Very Low;4;9.0;6;2;Low;0.0;0.0;0.0
200586;28.0;7.71;Human Resources;4;Other;Female;No;;1;Manufacturing Director;2;6.0;Single;3.0;25000;1;24;4;4;Very High;4;;3;4;Medium;1.0;1.0;1.0
200587;52.0;6.88;Research & Development;4;Marketing;Female;Yes;Yes;4;Research Scientist;1;17.0;Divorced;3.0;241667;3;20;1;4;Very High;1;14.0;5;4;Low;12.0;3.0;6.0
200588;24.0;10.9;Human Resources;4;Human Resources;Female;No;Yes;3;Healthcare Representative;1;7.0;Divorced;2.0;16667;1;19;2;2;High;2;1.0;4;4;Low;0.0;0.0;0.0
200589;30.0;6.1;Human Resources;5;Life Sciences;Male;No;Yes;3;Healthcare Representative;2;13.0;Single;2.0;100000;2;25;3;4;High;1;5.0;3;3;Medium;3.0;3.0;2.0
200590;34.0;8.1;Human Resources;1;Medical;Male;No;No;3;Healthcare Representative;4;2.0;Single;2.0;33333;1;15;1;3;Medium;2;2.0;1;4;Low;0.0;0.0;0.0
200591;33.0;10.1;Research & Development;5;Other;Female;No;Yes;2;Sales Executive;2;2.0;Single;1.0;175000;1;16;4;2;Very High;4;6.0;0;2;Medium;1.0;1.0;1.0
200592;41.0;9.39;Sales;3;Medical;Female;Yes;No;1;Human Resources;4;15.0;Married;5.0;300000;1;16;1;4;Very Low;1;15.0;5;4;Low;8.0;2.0;8.0
200593;23.0;10.81;Research & Development;5;Life Sciences;Female;Yes;No;3;Laboratory Technician;3;7.0;Single;2.0;16667;1;16;3;2;Very High;1;1.0;6;4;High;0.0;0.0;0.0
200594;25.0;8.39;Sales;5;Technical Degree;Male;Yes;Yes;1;Human Resources;4;2.0;Married;4.0;33333;1;10;3;2;Medium;1;0.0;5;1;High;0.0;0.0;0.0
200595;23.0;7.64;Sales;5;Marketing;Male;Yes;No;3;Human Resources;4;2.0;Single;1.0;16667;1;9;4;3;Very Low;3;1.0;6;1;Medium;0.0;0.0;0.0
200596;57.0;10.0;Human Resources;1;Technical Degree;Female;No;No;4;Healthcare Representative;3;13.0;Married;4.0;158333;4;24;3;2;Very High;3;8.0;5;3;High;4.0;4.0;0.0
200597;46.0;6.61;Sales;4;Medical;Male;Yes;No;1;Laboratory Technician;2;15.0;Married;1.0;41667;1;9;3;4;Very High;2;2.0;2;2;Medium;2.0;2.0;2.0
200598;24.0;7.02;Human Resources;4;Other;Male;No;Yes;1;Laboratory Technician;1;10.0;Single;5.0;33333;1;13;1;2;High;1;2.0;2;4;Low;0.0;0.0;0.0
200599;20.0;6.08;Human Resources;2;Other;Male;No;Yes;2;;3;16.0;;2.0;41667;1;21;2;3;Medium;1;2.0;3;2;Medium;2.0;2.0;2.0
200600;18.0;7.3;Research & Development;3;Medical;Male;No;Yes;4;Research Director;1;8.0;Married;5.0;16667;1;14;3;1;High;4;0.0;6;1;High;0.0;0.0;0.0
200601;21.0;7.91;Research & Development;3;Medical;Female;No;No;4;Sales Executive;3;10.0;Married;1.0;58333;1;17;2;2;Very High;2;3.0;6;4;High;0.0;0.0;0.0
200602;40.0;7.7;Sales;2;Marketing;Male;Yes;Yes;4;Research Scientist;3;24.0;Single;2.0;166667;3;19;1;1;Low;3;13.0;0;2;High;12.0;2.0;2.0
200603;32.0;7.91;Sales;2;Technical Degree;Male;No;No;2;Laboratory Technician;4;3.0;Married;1.0;66667;1;15;3;1;Medium;1;3.0;2;2;High;1.0;1.0;1.0
200604;59.0;7.53;Human Resources;4;Human Resources;Female;No;Yes;1;Sales Representative;4;11.0;Divorced;4.0;258333;2;25;3;2;Very Low;4;14.0;4;3;Low;3.0;3.0;1.0
200605;33.0;6.39;Sales;1;Human Resources;Male;No;Yes;2;;2;10.0;;1.0;166667;3;9;4;3;Very Low;3;6.0;2;4;Low;3.0;3.0;1.0
200606;56.0;7.08;Human Resources;1;Marketing;Female;No;No;2;Healthcare Representative;2;15.0;Single;1.0;350000;4;8;1;1;Very Low;1;19.0;5;2;High;3.0;3.0;2.0
200607;60.0;7.72;Research & Development;3;Technical Degree;Female;Yes;Yes;1;Research Director;1;8.0;Divorced;1.0;108333;1;8;2;4;Very Low;1;5.0;1;3;Medium;0.0;0.0;0.0
200608;50.0;9.32;Research & Development;3;Marketing;Female;Yes;;2;Laboratory Technician;2;10.0;Divorced;4.0;316667;1;22;2;3;Very Low;4;;0;4;High;3.0;3.0;2.0
200609;49.0;7.8;Human Resources;2;Human Resources;Male;No;Yes;3;Laboratory Technician;1;11.0;Divorced;2.0;300000;3;24;2;1;Very Low;1;20.0;6;4;Medium;15.0;2.0;10.0
200610;48.0;6.2;Research & Development;4;Marketing;Female;No;No;2;Sales Representative;3;12.0;Single;3.0;125000;3;7;3;4;Very High;3;7.0;0;1;High;4.0;4.0;3.0
200611;50.0;6.9;Sales;2;Technical Degree;Female;No;Yes;2;Research Director;4;13.0;Single;3.0;383333;4;8;3;4;Very Low;4;24.0;0;1;High;24.0;5.0;7.0
200612;56.0;9.49;Human Resources;5;Human Resources;Male;No;Yes;2;Human Resources;2;24.0;Divorced;2.0;558333;5;12;1;2;Very Low;3;31.0;5;2;Low;26.0;2.0;3.0
200613;20.0;6.49;Human Resources;5;Other;;No;Yes;1;Healthcare Representative;2;3.0;Divorced;5.0;16667;1;22;2;1;Medium;4;1.0;3;4;High;1.0;1.0;1.0
200614;27.0;6.88;Sales;5;Human Resources;Female;No;No;3;;4;3.0;;4.0;16667;1;12;4;3;Very High;1;1.0;0;1;Low;1.0;1.0;1.0
200615;52.0;6.02;Sales;2;Medical;Female;Yes;No;2;Healthcare Representative;3;10.0;Married;4.0;150000;4;10;4;3;High;3;8.0;3;4;Low;7.0;0.0;0.0
200616;54.0;6.01;Human Resources;3;Other;Female;No;No;3;Research Director;1;25.0;Single;2.0;433333;4;19;3;1;Very High;4;28.0;1;3;Medium;27.0;5.0;9.0
200617;29.0;9.7;Research & Development;4;Technical Degree;Male;No;No;2;Manufacturing Director;4;5.0;Married;5.0;8333;1;12;3;2;High;3;0.0;4;3;High;0.0;0.0;0.0
200618;43.0;7.71;Sales;4;Life Sciences;Male;No;No;2;Sales Executive;3;6.0;Married;3.0;33333;1;15;4;4;Medium;1;2.0;1;3;High;2.0;2.0;2.0
200619;21.0;6.67;Human Resources;2;Marketing;Male;No;No;3;Manager;4;6.0;Divorced;3.0;41667;1;25;2;3;Medium;3;3.0;2;3;High;1.0;1.0;1.0
200620;47.0;10.25;Human Resources;1;Marketing;Female;No;Yes;4;Healthcare Representative;3;22.0;Single;5.0;241667;2;25;1;3;Very High;4;15.0;1;4;High;14.0;2.0;3.0
200621;60.0;6.22;Sales;2;Technical Degree;Male;Yes;Yes;2;Healthcare Representative;3;14.0;Divorced;5.0;291667;3;20;2;2;High;1;15.0;4;2;Medium;9.0;3.0;8.0
200622;54.0;6.62;Human Resources;5;Human Resources;Female;No;No;4;Laboratory Technician;4;17.0;Married;1.0;233333;3;16;4;3;High;4;15.0;5;1;Medium;13.0;4.0;6.0
200623;60.0;8.9;Human Resources;4;Technical Degree;Female;No;No;1;Research Scientist;3;9.0;Married;5.0;458333;3;20;1;2;Medium;2;27.0;3;4;Medium;6.0;2.0;5.0
200624;32.0;9.97;Human Resources;5;Marketing;Male;No;No;1;Healthcare Representative;4;14.0;Single;3.0;233333;1;20;2;4;Very Low;3;10.0;2;4;;3.0;3.0;0.0
200625;55.0;7.11;Research & Development;5;Medical;Female;No;Yes;3;Manager;3;5.0;Single;3.0;258333;1;12;4;3;Very High;4;10.0;3;4;Low;3.0;3.0;0.0
200626;39.0;7.18;Research & Development;5;Technical Degree;Male;No;No;2;Human Resources;2;11.0;Divorced;5.0;141667;1;16;3;4;High;2;11.0;0;1;Medium;9.0;4.0;6.0
200627;34.0;6.9;Research & Development;1;Life Sciences;Female;Yes;Yes;2;Sales Executive;1;16.0;Divorced;2.0;108333;2;20;3;3;High;4;4.0;6;2;Medium;3.0;3.0;1.0
200628;50.0;7.19;Research & Development;4;Life Sciences;Female;No;Yes;1;Manager;1;16.0;Divorced;2.0;158333;3;24;1;3;Very Low;3;12.0;2;2;Medium;8.0;3.0;6.0
200629;49.0;7.2;Research & Development;2;Technical Degree;Male;Yes;Yes;1;Research Director;2;10.0;Divorced;4.0;150000;2;20;2;4;Very High;2;11.0;3;4;High;9.0;4.0;9.0
200630;43.0;6.49;Human Resources;2;Medical;Female;No;Yes;4;Sales Executive;4;4.0;Married;5.0;16667;1;12;2;2;Medium;1;1.0;2;1;Medium;0.0;0.0;0.0
200631;22.0;7.78;Human Resources;3;Marketing;Female;No;Yes;2;Laboratory Technician;3;6.0;Divorced;4.0;16667;1;24;4;3;Very High;1;1.0;4;2;High;0.0;0.0;0.0
200632;21.0;6.01;Human Resources;1;Technical Degree;Female;No;Yes;2;Sales Executive;4;2.0;Married;2.0;58333;1;7;4;1;Very High;4;2.0;0;4;High;1.0;1.0;1.0
200633;51.0;9.01;Research & Development;3;Life Sciences;Female;No;No;2;Manager;1;23.0;Divorced;3.0;475000;6;9;3;1;Medium;2;27.0;6;2;Low;13.0;1.0;9.0
200634;27.0;6.11;Sales;3;Medical;Female;Yes;No;3;Manager;1;13.0;Married;3.0;75000;1;19;2;1;High;4;5.0;0;4;Low;5.0;5.0;2.0
200635;52.0;7.98;Sales;4;Marketing;Male;No;No;3;Sales Executive;3;6.0;Divorced;3.0;58333;1;7;4;4;Very High;3;3.0;4;2;High;2.0;2.0;2.0
200636;28.0;7.56;Human Resources;1;Medical;Male;No;Yes;2;Sales Representative;2;8.0;Divorced;2.0;91667;1;11;4;2;High;2;4.0;5;1;High;2.0;2.0;2.0
200637;30.0;5.98;Research & Development;1;Human Resources;Male;Yes;Yes;2;Human Resources;3;9.0;Divorced;3.0;16667;1;14;3;4;Very Low;4;1.0;2;2;Medium;0.0;0.0;0.0
200638;31.0;6.51;Human Resources;3;Human Resources;Male;No;Yes;4;Sales Representative;1;5.0;Married;1.0;16667;1;20;2;4;Medium;2;1.0;5;1;Medium;1.0;1.0;1.0
200639;52.0;6.82;Human Resources;2;Human Resources;Female;No;No;3;Sales Representative;3;16.0;Divorced;3.0;133333;1;9;3;4;Very High;4;9.0;1;4;High;8.0;3.0;6.0
200640;30.0;5.95;Research & Development;1;Technical Degree;Male;Yes;No;4;Research Scientist;3;9.0;Divorced;3.0;16667;1;10;3;3;Low;1;1.0;5;2;Low;0.0;0.0;0.0
200641;42.0;6.58;Research & Development;4;Technical Degree;Female;Yes;No;1;Laboratory Technician;1;7.0;Single;3.0;208333;2;24;3;3;Very High;2;13.0;4;1;Medium;5.0;5.0;5.0
200642;33.0;6.11;Research & Development;5;Other;Female;Yes;Yes;4;Healthcare Representative;3;20.0;Divorced;3.0;150000;2;7;2;2;High;4;10.0;3;4;Low;7.0;3.0;7.0
200643;28.0;6.0;Human Resources;1;Other;Female;No;No;3;Manager;1;9.0;Single;1.0;33333;1;20;4;4;Very Low;1;0.0;4;1;High;;;
200644;30.0;9.8;Research & Development;2;Medical;Female;Yes;No;1;Sales Representative;4;7.0;Divorced;2.0;58333;2;24;2;4;Very Low;3;4.0;1;3;Low;3.0;3.0;1.0
200645;;7.0;Human Resources;2;Marketing;Female;No;No;4;Research Scientist;4;12.0;Single;4.0;266667;2;14;1;4;High;1;15.0;3;3;Medium;5.0;5.0;5.0
200646;34.0;9.22;Human Resources;5;Other;Male;No;No;2;Healthcare Representative;1;6.0;Married;4.0;8333;1;13;2;3;Very High;1;0.0;1;1;;0.0;0.0;0.0
200647;35.0;7.68;Research & Development;1;Technical Degree;Female;Yes;No;2;Sales Executive;2;10.0;Single;4.0;50000;1;21;4;3;Very High;4;3.0;6;1;Low;3.0;3.0;0.0
200648;48.0;6.13;Sales;2;Marketing;Female;No;;2;Research Scientist;1;17.0;Divorced;5.0;316667;1;20;4;2;Very High;3;17.0;0;2;Low;5.0;5.0;2.0
200649;34.0;7.11;Human Resources;3;Technical Degree;Female;No;No;4;Manufacturing Director;2;5.0;Married;1.0;175000;2;22;4;4;Very Low;3;11.0;0;1;Medium;2.0;2.0;2.0
200650;43.0;9.19;Sales;1;Human Resources;Female;No;No;1;Sales Executive;2;8.0;Single;1.0;116667;2;7;3;1;Very High;1;6.0;2;1;;0.0;0.0;0.0
200651;55.0;9.12;Research & Development;5;Life Sciences;Male;No;Yes;3;Research Scientist;4;6.0;Single;3.0;433333;5;16;2;3;High;3;26.0;6;4;Low;0.0;0.0;0.0
200652;57.0;6.21;Human Resources;1;Marketing;Female;No;No;3;Manufacturing Director;2;16.0;Single;5.0;508333;2;23;1;3;Very High;3;33.0;4;3;High;7.0;2.0;1.0
200653;48.0;7.59;Research & Development;3;Human Resources;Male;No;No;1;Research Scientist;2;20.0;Divorced;5.0;300000;2;10;2;4;High;2;15.0;1;1;High;9.0;0.0;7.0
200654;53.0;7.81;Research & Development;4;Marketing;Male;Yes;Yes;2;Human Resources;3;11.0;Divorced;2.0;183333;2;13;2;4;Very High;2;13.0;0;4;Low;4.0;4.0;3.0
200655;;6.02;Sales;5;Other;Female;Yes;Yes;2;Manufacturing Director;2;9.0;Single;4.0;200000;3;14;1;3;Medium;1;12.0;6;3;Medium;4.0;4.0;1.0
200656;56.0;6.01;Research & Development;3;Human Resources;Male;No;No;2;Human Resources;4;15.0;Divorced;1.0;41667;1;20;1;2;High;1;2.0;3;3;High;2.0;2.0;2.0
200657;20.0;7.08;Sales;1;Marketing;Male;Yes;Yes;3;Laboratory Technician;4;10.0;Married;5.0;25000;1;24;1;4;Low;1;0.0;6;2;High;0.0;0.0;0.0
200658;30.0;6.33;Human Resources;5;Technical Degree;Male;No;Yes;3;Healthcare Representative;1;13.0;Divorced;5.0;141667;3;21;4;2;Medium;3;8.0;4;2;Medium;3.0;3.0;0.0
200659;34.0;8.0;Sales;5;Technical Degree;Male;Yes;No;2;Sales Executive;2;20.0;Single;2.0;125000;2;15;4;3;Medium;3;8.0;2;1;High;4.0;4.0;3.0
200660;26.0;6.28;Research & Development;4;Marketing;Female;No;No;3;Manufacturing Director;1;17.0;Married;1.0;125000;2;11;3;3;Very High;1;5.0;0;4;Low;5.0;5.0;1.0
200661;22.0;6.59;Human Resources;4;Other;Male;No;No;3;Sales Executive;3;8.0;Divorced;5.0;25000;1;9;3;1;Very High;3;0.0;5;2;Low;0.0;0.0;0.0
200662;20.0;10.9;Research & Development;4;Life Sciences;Male;No;No;2;Human Resources;3;10.0;Single;4.0;33333;1;10;4;4;Medium;1;2.0;4;2;High;2.0;2.0;2.0
200663;;6.08;Research & Development;1;Technical Degree;Female;Yes;No;4;Manufacturing Director;1;12.0;Married;3.0;50000;1;7;1;4;Medium;1;2.0;6;2;Medium;2.0;2.0;2.0
200664;52.0;6.61;Sales;4;Other;Male;No;No;2;Research Director;2;5.0;Divorced;1.0;133333;3;17;1;3;Medium;2;6.0;1;3;High;0.0;0.0;0.0
200665;19.0;6.54;Human Resources;2;Medical;Female;No;No;2;Research Director;2;4.0;Single;2.0;33333;1;25;2;4;High;2;0.0;0;3;High;0.0;0.0;0.0
200666;23.0;6.7;Research & Development;2;Technical Degree;Male;Yes;Yes;2;Sales Representative;3;8.0;Divorced;4.0;16667;1;7;2;1;Very High;3;1.0;2;1;Medium;1.0;1.0;1.0
200667;39.0;7.8;Sales;5;Marketing;Female;Yes;No;1;Manufacturing Director;1;12.0;Divorced;2.0;208333;2;9;1;4;Low;4;12.0;2;2;Medium;9.0;1.0;9.0
200668;23.0;6.52;Human Resources;5;Technical Degree;Female;No;Yes;4;Sales Executive;2;7.0;Divorced;3.0;25000;1;19;2;3;Very High;3;1.0;0;1;High;1.0;1.0;1.0
200669;53.0;8.31;Sales;3;Life Sciences;Male;Yes;Yes;2;Research Director;3;7.0;Divorced;1.0;133333;1;16;1;2;Very Low;2;7.0;4;1;Low;3.0;3.0;0.0
200670;;7.59;Sales;2;Medical;Male;No;Yes;2;Research Scientist;4;18.0;Married;4.0;233333;1;22;1;4;High;4;8.0;6;4;Medium;2.0;2.0;2.0
200671;18.0;10.11;Research & Development;5;Marketing;Female;No;No;2;;3;9.0;;2.0;33333;1;21;1;3;Low;4;0.0;1;3;Medium;0.0;0.0;0.0
200672;24.0;10.67;Sales;5;Life Sciences;Female;No;Yes;1;Sales Executive;2;8.0;Married;5.0;33333;1;9;1;2;Very High;2;;4;1;High;1.0;1.0;1.0
200673;33.0;6.9;Sales;4;Technical Degree;Female;Yes;No;3;Research Scientist;1;20.0;Single;5.0;225000;2;17;2;1;Medium;2;10.0;4;3;High;8.0;0.0;0.0
200674;47.0;5.99;Human Resources;3;Human Resources;Male;No;No;4;Sales Representative;4;11.0;Married;3.0;225000;1;18;3;1;Low;2;14.0;6;2;High;9.0;5.0;9.0
200675;33.0;7.39;Human Resources;1;Medical;Female;No;Yes;1;Manufacturing Director;2;12.0;Single;2.0;225000;1;21;3;3;High;1;9.0;0;3;High;2.0;2.0;2.0
200676;41.0;7.2;Human Resources;2;Life Sciences;Female;No;No;2;Research Scientist;1;14.0;Married;3.0;83333;1;10;2;3;Low;3;3.0;2;1;Medium;2.0;2.0;2.0
200677;29.0;9.22;Research & Development;1;Human Resources;Male;Yes;Yes;3;Manager;4;18.0;Married;2.0;33333;1;14;1;4;High;1;2.0;5;3;Low;2.0;2.0;2.0
200678;37.0;7.49;Research & Development;1;Technical Degree;Male;No;Yes;1;Research Scientist;1;13.0;Divorced;5.0;283333;2;23;2;4;Very High;2;10.0;3;3;Medium;10.0;0.0;7.0
200679;32.0;8.48;Human Resources;3;Other;Female;No;No;3;;2;10.0;;1.0;208333;4;8;1;3;High;4;9.0;5;1;Medium;0.0;0.0;0.0
200680;49.0;5.98;Sales;2;Technical Degree;Female;Yes;Yes;1;Healthcare Representative;3;16.0;Single;4.0;233333;1;8;3;4;Very High;2;17.0;0;3;Medium;6.0;1.0;4.0
200681;50.0;7.62;Research & Development;1;Marketing;Female;Yes;Yes;2;Human Resources;2;2.0;Married;4.0;41667;1;25;3;3;Very High;2;3.0;1;2;High;1.0;1.0;1.0
200682;58.0;6.88;Sales;3;Marketing;Female;No;Yes;3;Manufacturing Director;2;18.0;Single;1.0;208333;1;25;1;1;Low;4;15.0;5;1;Low;13.0;0.0;3.0
200683;20.0;10.55;Research & Development;2;Medical;Male;Yes;Yes;4;Manager;4;4.0;Married;5.0;8333;1;13;2;1;High;1;0.0;0;4;High;0.0;0.0;0.0
200684;44.0;7.23;Sales;4;Medical;Female;Yes;Yes;1;;4;15.0;;5.0;408333;4;12;1;1;Medium;4;20.0;0;3;High;4.0;4.0;3.0
200685;32.0;8.52;Human Resources;5;Technical Degree;Male;No;No;2;Healthcare Representative;3;9.0;Single;3.0;25000;1;12;4;2;Very Low;2;1.0;0;1;Medium;0.0;0.0;0.0
200686;34.0;8.5;Research & Development;3;Marketing;Female;No;No;3;Laboratory Technician;3;16.0;Married;3.0;183333;1;22;3;3;High;1;10.0;0;1;Medium;3.0;3.0;2.0
200687;25.0;7.39;Human Resources;4;Marketing;Male;No;Yes;3;Research Scientist;1;4.0;Divorced;4.0;16667;1;19;3;2;Very High;4;0.0;1;4;Low;0.0;0.0;0.0
200688;25.0;10.68;Research & Development;4;Technical Degree;Male;No;Yes;4;Research Scientist;3;8.0;Divorced;1.0;41667;1;21;1;1;Very High;3;2.0;6;4;High;1.0;1.0;1.0
200689;56.0;7.92;Research & Development;3;Human Resources;Male;Yes;No;3;Healthcare Representative;3;5.0;Single;2.0;233333;3;23;2;1;Very High;3;12.0;6;3;Medium;1.0;1.0;1.0
200690;59.0;9.32;Research & Development;3;Technical Degree;Female;;Yes;4;Research Scientist;4;8.0;Married;1.0;541667;2;8;1;3;Medium;2;;0;4;High;7.0;1.0;5.0
200691;32.0;10.41;Sales;4;Technical Degree;Male;No;Yes;2;;1;7.0;Married;;100000;1;12;3;1;Very High;2;5.0;5;4;Medium;3.0;3.0;3.0
200692;48.0;10.81;Research & Development;2;Human Resources;Male;No;;1;Laboratory Technician;1;18.0;Married;3.0;350000;3;18;4;1;Very High;3;17.0;3;1;Low;6.0;2.0;0.0
200693;37.0;7.59;Human Resources;5;Life Sciences;Male;No;Yes;2;Sales Executive;4;20.0;Single;5.0;125000;2;8;2;3;Medium;1;10.0;4;2;High;3.0;3.0;0.0
200694;45.0;10.4;Human Resources;2;Technical Degree;Female;No;No;1;Sales Executive;2;14.0;Married;3.0;458333;2;21;1;4;Medium;3;23.0;2;2;Medium;6.0;2.0;3.0
200695;26.0;7.19;Sales;3;Marketing;Female;Yes;No;2;Sales Executive;4;2.0;Married;3.0;66667;1;25;3;2;Very High;2;3.0;4;2;Low;0.0;0.0;0.0
200696;53.0;8.91;Research & Development;1;Medical;Male;No;Yes;1;Sales Representative;2;7.0;Divorced;5.0;300000;3;23;2;3;Very High;2;23.0;3;2;High;4.0;4.0;2.0
200697;53.0;7.09;Sales;2;Human Resources;Male;Yes;Yes;1;Research Scientist;2;16.0;Divorced;1.0;308333;1;20;1;2;High;1;17.0;0;3;Medium;11.0;3.0;2.0
200698;23.0;6.04;Sales;5;Other;Female;Yes;Yes;2;;3;2.0;;5.0;25000;1;8;1;1;Medium;3;1.0;5;3;High;1.0;1.0;1.0
200699;48.0;7.76;Sales;1;Marketing;Female;Yes;Yes;3;Human Resources;4;16.0;Married;4.0;200000;3;8;1;2;Very Low;1;16.0;0;4;High;4.0;4.0;1.0
200700;44.0;6.48;Sales;1;Technical Degree;Female;Yes;Yes;1;;3;14.0;Divorced;;325000;3;16;1;4;Very High;1;18.0;1;4;Low;8.0;4.0;4.0
200701;23.0;6.03;Human Resources;1;Marketing;Female;No;No;4;Manager;2;9.0;Divorced;2.0;16667;1;14;4;3;Low;4;0.0;0;3;Low;0.0;0.0;0.0
200702;36.0;7.57;Human Resources;1;Human Resources;Female;No;No;3;Sales Representative;4;5.0;Single;5.0;116667;1;14;1;1;Very High;3;7.0;3;4;Low;5.0;5.0;3.0
200703;53.0;8.98;Human Resources;5;Medical;Male;No;Yes;3;Human Resources;2;5.0;Single;1.0;108333;2;18;2;2;Medium;4;5.0;1;3;Medium;5.0;5.0;5.0
200704;57.0;7.4;Research & Development;1;Other;Female;Yes;Yes;4;Research Scientist;2;10.0;Divorced;2.0;483333;5;19;2;1;Medium;3;32.0;5;4;Low;20.0;5.0;2.0
200705;56.0;7.59;Research & Development;2;Life Sciences;Male;No;No;3;Research Director;3;23.0;Married;4.0;375000;2;21;3;2;Very High;4;21.0;5;4;High;16.0;0.0;3.0
200706;41.0;7.59;Research & Development;4;Medical;Female;Yes;Yes;1;Manager;1;25.0;Single;4.0;241667;2;14;4;1;Very Low;1;18.0;4;4;Low;15.0;1.0;4.0
200707;53.0;10.29;Sales;4;Other;Female;No;No;3;Manager;4;27.0;Married;4.0;458333;3;11;1;3;Very High;3;32.0;0;2;Medium;14.0;0.0;0.0
200708;29.0;7.98;Human Resources;4;Medical;Female;No;Yes;2;Manufacturing Director;1;14.0;Married;1.0;133333;1;20;3;1;High;2;5.0;3;4;High;;;
200709;37.0;7.99;Human Resources;2;Technical Degree;Male;No;No;4;Research Director;2;7.0;Married;4.0;33333;1;23;2;4;Very High;2;0.0;0;4;Medium;0.0;0.0;0.0
200710;18.0;6.6;Sales;3;Marketing;Male;Yes;Yes;1;Sales Executive;1;8.0;Single;5.0;33333;1;9;2;3;Low;4;0.0;2;2;Medium;0.0;0.0;0.0
200711;60.0;7.06;Sales;4;Technical Degree;Female;Yes;Yes;3;Research Scientist;2;20.0;Divorced;3.0;250000;2;17;3;2;Medium;4;16.0;5;1;Medium;14.0;3.0;5.0
200712;47.0;7.06;Human Resources;1;Other;Male;No;Yes;2;Research Scientist;3;19.0;Single;5.0;300000;1;8;4;2;Very High;2;15.0;0;2;Low;3.0;3.0;2.0
200713;23.0;2.02;Human Resources;1;Life Sciences;;No;No;4;Sales Executive;4;6.0;Married;4.0;25000;1;23;4;2;Low;2;2.0;3;1;High;0.0;0.0;0.0
200714;23.0;7.42;Sales;4;Medical;Male;Yes;Yes;3;Manufacturing Director;1;10.0;Divorced;1.0;41667;1;20;1;4;Medium;4;2.0;2;2;High;1.0;1.0;1.0
200715;;8.88;Sales;1;Technical Degree;Male;Yes;Yes;3;Healthcare Representative;4;7.0;Divorced;1.0;50000;2;18;4;2;Very Low;3;4.0;3;4;High;1.0;1.0;1.0
200716;48.0;6.42;Sales;1;Medical;Male;Yes;No;1;Sales Representative;4;3.0;Married;4.0;108333;2;9;3;2;Very High;4;7.0;1;2;High;0.0;0.0;0.0
200717;47.0;7.57;Human Resources;5;Other;Female;No;Yes;2;Research Director;3;6.0;Divorced;5.0;375000;2;14;2;3;Very High;1;21.0;0;1;High;3.0;3.0;1.0
200718;37.0;7.32;Research & Development;2;Human Resources;Male;No;Yes;2;Laboratory Technician;3;14.0;Divorced;4.0;225000;3;10;2;2;Very High;4;15.0;1;3;Medium;3.0;3.0;3.0
200719;29.0;6.3;Human Resources;2;Life Sciences;Female;No;Yes;3;Research Director;2;7.0;Single;5.0;116667;1;13;1;1;Low;1;4.0;2;4;Medium;0.0;0.0;0.0
